#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       24070      1.2345     1.16915 0.000353671
       24071     1.23457     1.16915 0.000353666
       24072     1.23462     1.16915 0.000353662
       24073     1.23467     1.16916 0.000353658
       24074     1.23472     1.16916 0.000353654
       24075     1.23476     1.16916 0.000353649
       24076     1.23479     1.16916 0.000353645
       24077     1.23481     1.16917 0.000353641
       24078     1.23483     1.16917 0.000353637
       24079     1.23484     1.16917 0.000353633
       24080     1.23484     1.16917 0.000353629
       24081     1.23484     1.16918 0.000353624
       24082     1.23482     1.16918  0.00035362
       24083      1.2348     1.16918 0.000353616
       24084     1.23476     1.16919 0.000353612
       24085     1.23472     1.16919 0.000353608
       24086     1.23467     1.16919 0.000353603
       24087     1.23461     1.16919 0.000353599
       24088     1.23454      1.1692 0.000353595
       24089     1.23446      1.1692 0.000353591
       24090     1.23437      1.1692 0.000353586
       24091     1.23427      1.1692 0.000353582
       24092     1.23416     1.16921 0.000353577
       24093     1.23403     1.16921 0.000353573
       24094      1.2339     1.16921 0.000353569
       24095     1.23376     1.16922 0.000353564
       24096      1.2336     1.16922 0.000353559
       24097     1.23343     1.16922 0.000353555
       24098     1.23325     1.16922  0.00035355
       24099     1.23306     1.16923 0.000353545
       24100     1.23285     1.16923 0.000353541
       24101     1.23264     1.16923 0.000353536
       24102     1.23241     1.16923 0.000353531
       24103     1.23217     1.16924 0.000353526
       24104     1.23191     1.16924 0.000353521
       24105     1.23165     1.16924 0.000353515
       24106     1.23137     1.16924  0.00035351
       24107     1.23108     1.16925 0.000353505
       24108     1.23077     1.16925 0.000353499
       24109     1.23046     1.16925 0.000353494
       24110     1.23013     1.16925 0.000353488
       24111     1.22978     1.16926 0.000353482
       24112     1.22943     1.16926 0.000353477
       24113     1.22906     1.16926 0.000353471
       24114     1.22868     1.16926 0.000353465
       24115     1.22829     1.16927 0.000353458
       24116     1.22789     1.16927 0.000353452
       24117     1.22747     1.16927 0.000353446
       24118     1.22704     1.16927 0.000353439
       24119     1.22661     1.16928 0.000353432
       24120     1.22616     1.16928 0.000353426
       24121      1.2257     1.16928 0.000353419
       24122     1.22522     1.16928 0.000353412
       24123     1.22474     1.16929 0.000353405
       24124     1.22425     1.16929 0.000353397
       24125     1.22375     1.16929  0.00035339
       24126     1.22324     1.16929 0.000353382
       24127     1.22272     1.16929 0.000353374
       24128      1.2222      1.1693 0.000353367
       24129     1.22166      1.1693 0.000353359
       24130     1.22112      1.1693 0.000353351
       24131     1.22057      1.1693 0.000353342
       24132     1.22002     1.16931 0.000353334
       24133     1.21946     1.16931 0.000353325
       24134      1.2189     1.16931 0.000353317
       24135     1.21833     1.16931 0.000353308
       24136     1.21776     1.16931 0.000353299
       24137     1.21719     1.16932  0.00035329
       24138     1.21661     1.16932 0.000353281
       24139     1.21604     1.16932 0.000353271
       24140     1.21546     1.16932 0.000353262
       24141     1.21489     1.16932 0.000353252
       24142     1.21431     1.16932 0.000353243
       24143     1.21374     1.16933 0.000353233
       24144     1.21317     1.16933 0.000353223
       24145      1.2126     1.16933 0.000353213
       24146     1.21203     1.16933 0.000353203
       24147     1.21147     1.16933 0.000353192
       24148     1.21092     1.16934 0.000353182
       24149     1.21037     1.16934 0.000353171
       24150     1.20983     1.16934 0.000353161
       24151      1.2093     1.16934  0.00035315
       24152     1.20877     1.16934 0.000353139
       24153     1.20825     1.16934 0.000353128
       24154     1.20774     1.16935 0.000353117
       24155     1.20724     1.16935 0.000353106
       24156     1.20676     1.16935 0.000353095
       24157     1.20628     1.16935 0.000353083
       24158     1.20581     1.16935 0.000353072
       24159     1.20535     1.16935  0.00035306
       24160     1.20491     1.16935 0.000353049
       24161     1.20447     1.16936 0.000353037
       24162     1.20405     1.16936 0.000353026
       24163     1.20364     1.16936 0.000353014
       24164     1.20324     1.16936 0.000353002
       24165     1.20285     1.16936  0.00035299
       24166     1.20248     1.16936 0.000352978
       24167     1.20211     1.16936 0.000352966
       24168     1.20176     1.16937 0.000352954
       24169     1.20142     1.16937 0.000352942
       24170     1.20109     1.16937  0.00035293
       24171     1.20077     1.16937 0.000352918
       24172     1.20045     1.16937 0.000352905
       24173     1.20015     1.16937 0.000352893
       24174     1.19986     1.16937 0.000352881
       24175     1.19957     1.16937 0.000352868
       24176      1.1993     1.16938 0.000352856
       24177     1.19903     1.16938 0.000352843
       24178     1.19876     1.16938 0.000352831
       24179      1.1985     1.16938 0.000352818
       24180     1.19825     1.16938 0.000352806
       24181       1.198     1.16938 0.000352793
       24182     1.19775     1.16938 0.000352781
       24183     1.19751     1.16938 0.000352768
       24184     1.19727     1.16939 0.000352755
       24185     1.19703     1.16939 0.000352743
       24186     1.19679     1.16939  0.00035273
       24187     1.19655     1.16939 0.000352717
       24188     1.19631     1.16939 0.000352704
       24189     1.19607     1.16939 0.000352691
       24190     1.19583     1.16939 0.000352678
       24191     1.19558     1.16939 0.000352665
       24192     1.19534     1.16939 0.000352653
       24193     1.19509      1.1694  0.00035264
       24194     1.19484      1.1694 0.000352627
       24195     1.19459      1.1694 0.000352613
       24196     1.19434      1.1694   0.0003526
       24197     1.19409      1.1694 0.000352587
       24198     1.19383      1.1694 0.000352574
       24199     1.19358      1.1694 0.000352561
       24200     1.19333      1.1694 0.000352548
       24201     1.19307      1.1694 0.000352535
       24202     1.19282      1.1694 0.000352521
       24203     1.19257     1.16941 0.000352508
       24204     1.19233     1.16941 0.000352495
       24205     1.19209     1.16941 0.000352482
       24206     1.19186     1.16941 0.000352468
       24207     1.19163     1.16941 0.000352455
       24208     1.19142     1.16941 0.000352441
       24209     1.19122     1.16941 0.000352428
       24210     1.19103     1.16941 0.000352415
       24211     1.19086     1.16941 0.000352401
       24212      1.1907     1.16941 0.000352388
       24213     1.19056     1.16941 0.000352374
       24214     1.19044     1.16942 0.000352361
       24215     1.19035     1.16942 0.000352347
       24216     1.19028     1.16942 0.000352334
       24217     1.19023     1.16942  0.00035232
       24218     1.19022     1.16942 0.000352307
       24219     1.19023     1.16942 0.000352293
       24220     1.19027     1.16942  0.00035228
       24221     1.19035     1.16942 0.000352266
       24222     1.19046     1.16942 0.000352253
       24223     1.19061     1.16942 0.000352239
       24224     1.19079     1.16942 0.000352226
       24225     1.19101     1.16943 0.000352213
       24226     1.19127     1.16943 0.000352199
       24227     1.19156     1.16943 0.000352186
       24228      1.1919     1.16943 0.000352172
       24229     1.19227     1.16943 0.000352159
       24230     1.19268     1.16943 0.000352146
       24231     1.19313     1.16943 0.000352133
       24232     1.19362     1.16943  0.00035212
       24233     1.19414     1.16943 0.000352107
       24234     1.19471     1.16943 0.000352094
       24235      1.1953     1.16943 0.000352081
       24236     1.19593     1.16944 0.000352068
       24237      1.1966     1.16944 0.000352055
       24238     1.19729     1.16944 0.000352043
       24239     1.19802     1.16944  0.00035203
       24240     1.19877     1.16944 0.000352018
       24241     1.19954     1.16944 0.000352005
       24242     1.20034     1.16944 0.000351993
       24243     1.20116     1.16944 0.000351981
       24244       1.202     1.16945 0.000351969
       24245     1.20285     1.16945 0.000351957
       24246     1.20372     1.16945 0.000351945
       24247      1.2046     1.16945 0.000351934
       24248     1.20549     1.16945 0.000351923
       24249     1.20639     1.16945 0.000351911
       24250     1.20729     1.16945   0.0003519
       24251     1.20819     1.16946 0.000351889
       24252     1.20909     1.16946 0.000351879
       24253     1.20999     1.16946 0.000351868
       24254     1.21089     1.16946 0.000351858
       24255     1.21178     1.16946 0.000351848
       24256     1.21266     1.16946 0.000351838
       24257     1.21353     1.16947 0.000351828
       24258     1.21439     1.16947 0.000351818
       24259     1.21524     1.16947 0.000351809
       24260     1.21607     1.16947 0.000351799
       24261     1.21688     1.16947  0.00035179
       24262     1.21768     1.16948 0.000351781
       24263     1.21846     1.16948 0.000351773
       24264     1.21922     1.16948 0.000351764
       24265     1.21996     1.16948 0.000351756
       24266     1.22068     1.16948 0.000351748
       24267     1.22137     1.16949  0.00035174
       24268     1.22204     1.16949 0.000351732
       24269     1.22269     1.16949 0.000351724
       24270     1.22332     1.16949 0.000351717
       24271     1.22392      1.1695 0.000351709
       24272     1.22449      1.1695 0.000351702
       24273     1.22505      1.1695 0.000351695
       24274     1.22557      1.1695 0.000351688
       24275     1.22608      1.1695 0.000351681
       24276     1.22656     1.16951 0.000351675
       24277     1.22701     1.16951 0.000351668
       24278     1.22744     1.16951 0.000351662
       24279     1.22785     1.16951 0.000351656
       24280     1.22823     1.16952  0.00035165
       24281     1.22859     1.16952 0.000351643
       24282     1.22893     1.16952 0.000351637
       24283     1.22925     1.16952 0.000351632
       24284     1.22954     1.16953 0.000351626
       24285     1.22981     1.16953  0.00035162
       24286     1.23006     1.16953 0.000351614
       24287     1.23029     1.16953 0.000351609
       24288      1.2305     1.16954 0.000351603
       24289      1.2307     1.16954 0.000351598
