#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
       27701     1.89254     1.76456 0.000494079
       27702     1.89222     1.76456 0.000494083
       27703     1.89188     1.76456 0.000494087
       27704     1.89153     1.76457  0.00049409
       27705     1.89116     1.76457 0.000494093
       27706     1.89078     1.76458 0.000494097
       27707     1.89038     1.76458   0.0004941
       27708     1.88996     1.76459 0.000494102
       27709     1.88953     1.76459 0.000494105
       27710     1.88908      1.7646 0.000494108
       27711     1.88861      1.7646  0.00049411
       27712     1.88813     1.76461 0.000494112
       27713     1.88763     1.76461 0.000494115
       27714     1.88711     1.76461 0.000494117
       27715     1.88658     1.76462 0.000494118
       27716     1.88603     1.76462  0.00049412
       27717     1.88546     1.76463 0.000494121
       27718     1.88487     1.76463 0.000494123
       27719     1.88427     1.76464 0.000494124
       27720     1.88366     1.76464 0.000494124
       27721     1.88302     1.76464 0.000494125
       27722     1.88237     1.76465 0.000494125
       27723     1.88171     1.76465 0.000494126
       27724     1.88102     1.76466 0.000494126
       27725     1.88033     1.76466 0.000494125
       27726     1.87961     1.76467 0.000494125
       27727     1.87888     1.76467 0.000494124
       27728     1.87814     1.76467 0.000494123
       27729     1.87738     1.76468 0.000494122
       27730      1.8766     1.76468 0.000494121
       27731     1.87581     1.76469 0.000494119
       27732     1.87501     1.76469 0.000494118
       27733     1.87419     1.76469 0.000494116
       27734     1.87336      1.7647 0.000494113
       27735     1.87252      1.7647 0.000494111
       27736     1.87166     1.76471 0.000494108
       27737     1.87079     1.76471 0.000494105
       27738     1.86992     1.76471 0.000494102
       27739     1.86903     1.76472 0.000494098
       27740     1.86813     1.76472 0.000494095
       27741     1.86722     1.76472 0.000494091
       27742      1.8663     1.76473 0.000494086
       27743     1.86537     1.76473 0.000494082
       27744     1.86444     1.76474 0.000494077
       27745      1.8635     1.76474 0.000494072
       27746     1.86256     1.76474 0.000494067
       27747     1.86161     1.76475 0.000494061
       27748     1.86065     1.76475 0.000494056
       27749     1.85969     1.76475  0.00049405
       27750     1.85873     1.76476 0.000494044
       27751     1.85777     1.76476 0.000494037
       27752     1.85681     1.76476  0.00049403
       27753     1.85585     1.76477 0.000494024
       27754     1.85489     1.76477 0.000494016
       27755     1.85393     1.76477 0.000494009
       27756     1.85298     1.76478 0.000494001
       27757     1.85203     1.76478 0.000493994
       27758     1.85109     1.76478 0.000493986
       27759     1.85015     1.76479 0.000493977
       27760     1.84922     1.76479 0.000493969
       27761      1.8483     1.76479  0.00049396
       27762      1.8474     1.76479 0.000493952
       27763      1.8465      1.7648 0.000493943
       27764     1.84562      1.7648 0.000493933
       27765     1.84474      1.7648 0.000493924
       27766     1.84389     1.76481 0.000493914
       27767     1.84305     1.76481 0.000493905
       27768     1.84223     1.76481 0.000493895
       27769     1.84142     1.76481 0.000493885
       27770     1.84064     1.76482 0.000493874
       27771     1.83987     1.76482 0.000493864
       27772     1.83913     1.76482 0.000493853
       27773     1.83841     1.76482 0.000493843
       27774     1.83771     1.76483 0.000493832
       27775     1.83704     1.76483 0.000493821
       27776     1.83639     1.76483  0.00049381
       27777     1.83577     1.76484 0.000493799
       27778     1.83517     1.76484 0.000493787
       27779      1.8346     1.76484 0.000493776
       27780     1.83406     1.76484 0.000493765
       27781     1.83355     1.76485 0.000493753
       27782     1.83306     1.76485 0.000493741
       27783     1.83261     1.76485  0.00049373
       27784     1.83219     1.76485 0.000493718
       27785     1.83179     1.76486 0.000493706
       27786     1.83143     1.76486 0.000493694
       27787      1.8311     1.76486 0.000493682
       27788      1.8308     1.76486  0.00049367
       27789     1.83053     1.76486 0.000493658
       27790     1.83029     1.76487 0.000493646
       27791     1.83009     1.76487 0.000493633
       27792     1.82991     1.76487 0.000493621
       27793     1.82977     1.76487 0.000493609
       27794     1.82966     1.76488 0.000493597
       27795     1.82957     1.76488 0.000493584
       27796     1.82952     1.76488 0.000493572
       27797      1.8295     1.76488  0.00049356
       27798     1.82951     1.76489 0.000493548
       27799     1.82954     1.76489 0.000493535
       27800     1.82961     1.76489 0.000493523
       27801      1.8297     1.76489 0.000493511
       27802     1.82982     1.76489 0.000493499
       27803     1.82996      1.7649 0.000493486
       27804     1.83013      1.7649 0.000493474
       27805     1.83033      1.7649 0.000493462
       27806     1.83055      1.7649  0.00049345
       27807     1.83079     1.76491 0.000493438
       27808     1.83105     1.76491 0.000493426
       27809     1.83133     1.76491 0.000493414
       27810     1.83164     1.76491 0.000493402
       27811     1.83196     1.76492  0.00049339
       27812      1.8323     1.76492 0.000493378
       27813     1.83265     1.76492 0.000493367
       27814     1.83302     1.76492 0.000493355
       27815     1.83341     1.76493 0.000493343
       27816     1.83381     1.76493 0.000493332
       27817     1.83422     1.76493  0.00049332
       27818     1.83464     1.76493 0.000493309
       27819     1.83507     1.76494 0.000493298
       27820     1.83552     1.76494 0.000493287
       27821     1.83596     1.76494 0.000493275
       27822     1.83642     1.76494 0.000493264
       27823     1.83688     1.76495 0.000493253
       27824     1.83735     1.76495 0.000493243
       27825     1.83782     1.76495 0.000493232
       27826      1.8383     1.76495 0.000493221
       27827     1.83877     1.76496 0.000493211
       27828     1.83925     1.76496   0.0004932
       27829     1.83973     1.76496  0.00049319
       27830      1.8402     1.76496 0.000493179
       27831     1.84068     1.76497 0.000493169
       27832     1.84115     1.76497 0.000493159
       27833     1.84162     1.76497 0.000493149
       27834     1.84209     1.76498 0.000493139
       27835     1.84255     1.76498 0.000493129
       27836     1.84301     1.76498 0.000493119
       27837     1.84347     1.76498  0.00049311
       27838     1.84391     1.76499   0.0004931
       27839     1.84435     1.76499 0.000493091
       27840     1.84479     1.76499 0.000493081
       27841     1.84521       1.765 0.000493072
       27842     1.84563       1.765 0.000493063
       27843     1.84604       1.765 0.000493054
       27844     1.84644       1.765 0.000493045
       27845     1.84684     1.76501 0.000493036
       27846     1.84722     1.76501 0.000493027
       27847      1.8476     1.76501 0.000493018
       27848     1.84797     1.76502 0.000493009
       27849     1.84833     1.76502 0.000493001
       27850     1.84867     1.76502 0.000492992
       27851     1.84901     1.76503 0.000492984
       27852     1.84934     1.76503 0.000492975
       27853     1.84966     1.76503 0.000492967
       27854     1.84997     1.76503 0.000492959
       27855     1.85028     1.76504 0.000492951
       27856     1.85057     1.76504 0.000492942
       27857     1.85085     1.76504 0.000492934
       27858     1.85113     1.76505 0.000492926
       27859     1.85139     1.76505 0.000492918
       27860     1.85165     1.76505 0.000492911
       27861      1.8519     1.76506 0.000492903
       27862     1.85214     1.76506 0.000492895
       27863     1.85237     1.76506 0.000492887
       27864      1.8526     1.76507 0.000492879
       27865     1.85281     1.76507 0.000492872
       27866     1.85302     1.76507 0.000492864
       27867     1.85323     1.76507 0.000492857
       27868     1.85343     1.76508 0.000492849
       27869     1.85362     1.76508 0.000492842
       27870      1.8538     1.76508 0.000492834
       27871     1.85398     1.76509 0.000492827
       27872     1.85415     1.76509  0.00049282
       27873     1.85432     1.76509 0.000492812
       27874     1.85449      1.7651 0.000492805
       27875     1.85465      1.7651 0.000492798
       27876      1.8548      1.7651 0.000492791
       27877     1.85495     1.76511 0.000492784
       27878      1.8551     1.76511 0.000492777
       27879     1.85525     1.76511  0.00049277
       27880     1.85539     1.76512 0.000492762
       27881     1.85553     1.76512 0.000492755
       27882     1.85567     1.76512 0.000492749
       27883     1.85581     1.76513 0.000492742
       27884     1.85594     1.76513 0.000492735
       27885     1.85607     1.76513 0.000492728
       27886      1.8562     1.76514 0.000492721
       27887     1.85633     1.76514 0.000492714
       27888     1.85646     1.76514 0.000492707
       27889     1.85659     1.76515 0.000492701
       27890     1.85672     1.76515 0.000492694
       27891     1.85685     1.76515 0.000492687
       27892     1.85698     1.76516 0.000492681
       27893     1.85711     1.76516 0.000492674
       27894     1.85724     1.76516 0.000492667
       27895     1.85737     1.76517 0.000492661
       27896      1.8575     1.76517 0.000492654
       27897     1.85764     1.76517 0.000492648
       27898     1.85777     1.76518 0.000492641
       27899      1.8579     1.76518 0.000492635
       27900     1.85804     1.76518 0.000492628
       27901     1.85817     1.76519 0.000492622
       27902     1.85831     1.76519 0.000492616
       27903     1.85845     1.76519 0.000492609
       27904     1.85859      1.7652 0.000492603
       27905     1.85873      1.7652 0.000492597
       27906     1.85887      1.7652 0.000492591
       27907     1.85902     1.76521 0.000492584
       27908     1.85916     1.76521 0.000492578
       27909     1.85931     1.76521 0.000492572
       27910     1.85945     1.76522 0.000492566
       27911      1.8596     1.76522  0.00049256
       27912     1.85975     1.76522 0.000492554
       27913      1.8599     1.76523 0.000492548
       27914     1.86005     1.76523 0.000492542
       27915      1.8602     1.76523 0.000492536
       27916     1.86035     1.76524  0.00049253
       27917     1.86051     1.76524 0.000492524
       27918     1.86066     1.76524 0.000492519
       27919     1.86081     1.76525 0.000492513
       27920     1.86097     1.76525 0.000492507
       27921     1.86112     1.76525 0.000492502
