#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        9584    0.856493    0.871046 0.000811574
        9585    0.856582    0.871045  0.00081149
        9586    0.856693    0.871043 0.000811407
        9587    0.856823    0.871042 0.000811324
        9588    0.856969     0.87104 0.000811241
        9589     0.85713    0.871039 0.000811157
        9590    0.857303    0.871037 0.000811074
        9591    0.857485    0.871036 0.000810991
        9592    0.857673    0.871034 0.000810907
        9593    0.857864    0.871033 0.000810824
        9594    0.858055    0.871032  0.00081074
        9595    0.858244     0.87103 0.000810657
        9596    0.858428    0.871029 0.000810574
        9597    0.858603    0.871028  0.00081049
        9598    0.858768    0.871026 0.000810407
        9599    0.858918    0.871025 0.000810323
        9600    0.859051    0.871024  0.00081024
        9601    0.859164    0.871023 0.000810156
        9602    0.859255    0.871022 0.000810073
        9603    0.859321     0.87102  0.00080999
        9604    0.859359    0.871019 0.000809906
        9605    0.859366    0.871018 0.000809823
        9606    0.859341    0.871017 0.000809739
        9607     0.85928    0.871015 0.000809656
        9608    0.859183    0.871014 0.000809573
        9609    0.859045    0.871013 0.000809489
        9610    0.858867    0.871012 0.000809406
        9611    0.858645     0.87101 0.000809323
        9612    0.858378    0.871009  0.00080924
        9613    0.858064    0.871008 0.000809157
        9614    0.857703    0.871006 0.000809074
        9615    0.857293    0.871005 0.000808991
        9616    0.856833    0.871003 0.000808908
        9617    0.856322    0.871002 0.000808825
        9618    0.855759       0.871 0.000808743
        9619    0.855144    0.870999  0.00080866
        9620    0.854476    0.870997 0.000808578
        9621    0.853756    0.870995 0.000808496
        9622    0.852982    0.870993 0.000808414
        9623    0.852156    0.870991 0.000808333
        9624    0.851278    0.870989 0.000808251
        9625    0.850348    0.870987  0.00080817
        9626    0.849367    0.870985 0.000808089
        9627    0.848335    0.870983 0.000808009
        9628    0.847255     0.87098 0.000807929
        9629    0.846127    0.870978 0.000807849
        9630    0.844954    0.870975 0.000807769
        9631    0.843738    0.870972 0.000807691
        9632    0.842479    0.870969 0.000807612
        9633    0.841181    0.870966 0.000807534
        9634    0.839845    0.870963 0.000807457
        9635    0.838475    0.870959  0.00080738
        9636    0.837075    0.870956 0.000807304
        9637    0.835646    0.870952 0.000807228
        9638    0.834192    0.870948 0.000807154
        9639    0.832717    0.870944  0.00080708
        9640    0.831225     0.87094 0.000807007
        9641    0.829719    0.870936 0.000806934
        9642    0.828204    0.870932 0.000806863
        9643    0.826684    0.870927 0.000806792
        9644    0.825163    0.870922 0.000806722
        9645    0.823647    0.870917 0.000806654
        9646    0.822139    0.870912 0.000806586
        9647    0.820644    0.870907 0.000806519
        9648    0.819169    0.870902 0.000806453
        9649    0.817717    0.870896 0.000806388
        9650    0.816294    0.870891 0.000806325
        9651    0.814904    0.870885 0.000806262
        9652    0.813552    0.870879   0.0008062
        9653    0.812243    0.870873  0.00080614
        9654    0.810982    0.870866  0.00080608
        9655    0.809773     0.87086 0.000806022
        9656    0.808621    0.870854 0.000805964
        9657     0.80753    0.870847 0.000805907
        9658    0.806504     0.87084 0.000805851
        9659    0.805546    0.870834 0.000805796
        9660    0.804659    0.870827 0.000805742
        9661    0.803847     0.87082 0.000805688
        9662    0.803112    0.870813 0.000805635
        9663    0.802456    0.870806 0.000805583
        9664    0.801882    0.870799 0.000805531
        9665     0.80139    0.870792  0.00080548
        9666    0.800981    0.870784 0.000805429
        9667    0.800655    0.870777 0.000805378
        9668    0.800414     0.87077 0.000805328
        9669    0.800255    0.870763 0.000805278
        9670    0.800179    0.870755 0.000805227
        9671    0.800183    0.870748 0.000805177
        9672    0.800266    0.870741 0.000805127
        9673    0.800426    0.870733 0.000805076
        9674    0.800659    0.870726 0.000805026
        9675    0.800964    0.870719 0.000804975
        9676    0.801337    0.870712 0.000804924
        9677    0.801775    0.870705 0.000804872
        9678    0.802274    0.870698  0.00080482
        9679    0.802831    0.870691 0.000804767
        9680    0.803441    0.870684 0.000804714
        9681      0.8041    0.870677  0.00080466
        9682    0.804804     0.87067 0.000804606
        9683    0.805549    0.870663 0.000804551
        9684     0.80633    0.870657 0.000804495
        9685    0.807144     0.87065 0.000804439
        9686    0.807985    0.870644 0.000804382
        9687     0.80885    0.870637 0.000804324
        9688    0.809736    0.870631 0.000804266
        9689    0.810638    0.870625 0.000804207
        9690    0.811552    0.870619 0.000804147
        9691    0.812475    0.870613 0.000804086
        9692    0.813404    0.870607 0.000804025
        9693    0.814335    0.870601 0.000803963
        9694    0.815266    0.870595   0.0008039
        9695    0.816194     0.87059 0.000803837
        9696    0.817115    0.870584 0.000803773
        9697    0.818029    0.870579 0.000803708
        9698    0.818933    0.870573 0.000803643
        9699    0.819825    0.870568 0.000803577
        9700    0.820703    0.870563 0.000803511
        9701    0.821566    0.870558 0.000803444
        9702    0.822412    0.870553 0.000803376
        9703     0.82324    0.870548 0.000803308
        9704    0.824049    0.870543  0.00080324
        9705    0.824839    0.870538 0.000803171
        9706    0.825608    0.870534 0.000803101
        9707    0.826356    0.870529 0.000803032
        9708    0.827083    0.870525 0.000802961
        9709    0.827789     0.87052 0.000802891
        9710    0.828472    0.870516  0.00080282
        9711    0.829134    0.870512 0.000802748
        9712    0.829775    0.870508 0.000802677
        9713    0.830393    0.870504 0.000802605
        9714    0.830991    0.870499 0.000802532
        9715    0.831568    0.870495  0.00080246
        9716    0.832124    0.870491 0.000802387
        9717    0.832659    0.870488 0.000802314
        9718    0.833175    0.870484  0.00080224
        9719    0.833671     0.87048 0.000802167
        9720    0.834148    0.870476 0.000802093
        9721    0.834606    0.870473 0.000802019
        9722    0.835045    0.870469 0.000801945
        9723    0.835467    0.870465  0.00080187
        9724    0.835872    0.870462 0.000801796
        9725    0.836261    0.870458 0.000801721
        9726    0.836632    0.870455 0.000801646
        9727    0.836988    0.870451 0.000801571
        9728    0.837328    0.870448 0.000801496
        9729    0.837652    0.870445 0.000801421
        9730    0.837962    0.870441 0.000801345
        9731    0.838257    0.870438  0.00080127
        9732    0.838538    0.870435 0.000801194
        9733    0.838805    0.870431 0.000801118
        9734    0.839057    0.870428 0.000801043
        9735    0.839296    0.870425 0.000800967
        9736    0.839521    0.870422 0.000800891
        9737    0.839732    0.870419 0.000800815
        9738    0.839929    0.870415 0.000800738
        9739    0.840112    0.870412 0.000800662
        9740    0.840281    0.870409 0.000800586
        9741    0.840437    0.870406  0.00080051
        9742    0.840579    0.870403 0.000800434
        9743    0.840706      0.8704 0.000800357
        9744    0.840819    0.870397 0.000800281
        9745    0.840917    0.870394 0.000800204
        9746       0.841    0.870391 0.000800128
        9747    0.841067    0.870388 0.000800052
        9748    0.841119    0.870385 0.000799975
        9749    0.841154    0.870382 0.000799899
        9750    0.841173    0.870379 0.000799822
        9751    0.841175    0.870376 0.000799746
        9752    0.841159    0.870373 0.000799669
        9753    0.841125     0.87037 0.000799593
        9754    0.841073    0.870367 0.000799517
        9755    0.841002    0.870364  0.00079944
        9756    0.840912    0.870361 0.000799364
        9757    0.840802    0.870358 0.000799288
        9758    0.840671    0.870355 0.000799212
        9759     0.84052    0.870352 0.000799136
        9760    0.840348    0.870349  0.00079906
        9761    0.840154    0.870346 0.000798984
        9762    0.839938    0.870343 0.000798908
        9763      0.8397    0.870339 0.000798833
        9764    0.839437    0.870336 0.000798757
        9765    0.839151    0.870333 0.000798682
        9766    0.838841     0.87033 0.000798606
        9767    0.838507    0.870327 0.000798531
        9768    0.838148    0.870323 0.000798456
        9769    0.837763     0.87032 0.000798381
        9770    0.837354    0.870317 0.000798307
        9771    0.836919    0.870313 0.000798232
        9772    0.836459     0.87031 0.000798158
        9773    0.835972    0.870306 0.000798084
        9774     0.83546    0.870303 0.000798011
        9775    0.834922    0.870299 0.000797937
        9776    0.834358    0.870295 0.000797864
        9777    0.833769    0.870292 0.000797791
        9778    0.833154    0.870288 0.000797719
        9779    0.832515    0.870284 0.000797646
        9780     0.83185     0.87028 0.000797575
        9781    0.831162    0.870276 0.000797503
        9782     0.83045    0.870272 0.000797432
        9783    0.829715    0.870268 0.000797361
        9784    0.828958    0.870264 0.000797291
        9785    0.828179    0.870259 0.000797221
        9786     0.82738    0.870255 0.000797152
        9787    0.826561     0.87025 0.000797083
        9788    0.825723    0.870246 0.000797014
        9789    0.824867    0.870241 0.000796946
        9790    0.823996    0.870237 0.000796879
        9791    0.823109    0.870232 0.000796812
        9792    0.822209    0.870227 0.000796746
        9793    0.821297    0.870222  0.00079668
        9794    0.820373    0.870217 0.000796615
        9795    0.819441    0.870212  0.00079655
        9796      0.8185    0.870206 0.000796487
        9797    0.817553    0.870201 0.000796423
        9798    0.816602    0.870195 0.000796361
        9799    0.815649     0.87019 0.000796299
        9800    0.814695    0.870184 0.000796238
        9801    0.813742    0.870178 0.000796178
        9802    0.812793    0.870173 0.000796118
        9803    0.811848    0.870167 0.000796059
        9804     0.81091    0.870161 0.000796001
